Ad state,Ad,Description line 1,Description line 2,Display URL,Final URL,Device preference type,Campaign,Ad group,Ad type
enabled,Best Yoga Retreats 2016,4 Deals in Morjim Beach!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/morjim-beach,All,Longtail India - Morjim Beach,Longtail Retreats Morjim Beach,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Tarn!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Tarn,www.bookyogaretreats.com/all/d/europe/france/tarn,All,Longtail France - Tarn,Longtail Retreats Tarn,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Gili Islands!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/gili-islands,All,Longtail Indonesia - Gili Islands,Longtail Retreats Gili Islands,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Airlie Beach!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/airlie-beach,All,Longtail Australia - Airlie Beach,Longtail Retreats Airlie Beach,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Millom!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Millom,www.bookyogaretreats.com/all/d/europe/united-kingdom/millom,All,Longtail United Kingdom - Millom,Longtail Retreats Millom,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Caledon!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Caledon,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/caledon,All,Longtail Canada - Caledon,Longtail Retreats Caledon,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Karteros Beach!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/greece/karteros-beach,All,Longtail Greece - Karteros Beach,Longtail Retreats Karteros Beach,Text ad
enabled,Best Yoga Retreats 2016,8 Deals in Dambulla!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Dambulla,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/dambulla,All,Longtail Sri Lanka - Dambulla,Longtail Retreats Dambulla,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Gatineau River area!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/gatineau-river-area,All,Longtail Canada - Gatineau River area,Longtail Retreats Gatineau River area,Text ad
enabled,Best Yoga Retreats 2016,5 Deals in Ferme-Neuve!,Compare and Book from Top Packages,www.BookYogaRetreats.com/FermeNeuve,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/ferme-neuve,All,Longtail Canada - Ferme-Neuve,Longtail Retreats Ferme-Neuve,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Tibubeneng!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Tibubeneng,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/tibubeneng,All,Longtail Indonesia - Tibubeneng,Longtail Retreats Tibubeneng,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Mont-Laurier!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/mont-laurier,All,Longtail Canada - Mont-Laurier,Longtail Retreats Mont-Laurier,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Andaman Sea area!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/andaman-sea-area,All,Longtail Thailand - Andaman Sea area,Longtail Retreats Andaman Sea area,Text ad
enabled,Best Yoga Retreats 2016,8 Deals in Galgiriyawa Mountains area!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/galgiriyawa-mountains-area,All,Longtail Sri Lanka - Galgiriyawa Mountains area,Longtail Retreats Galgiriyawa Mountains area,Text ad
enabled,Best Yoga Retreats 2016,8 Deals in Madawala Ulpotha!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/madawala-ulpotha,All,Longtail Sri Lanka - Madawala Ulpotha,Longtail Retreats Madawala Ulpotha,Text ad
enabled,Best Yoga Retreats 2016,8 Deals in Earlville!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Earlville,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/earlville,All,Longtail USA - Earlville,Longtail Retreats Earlville,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in San Teodoro!,Compare and Book from Top Packages,www.BookYogaRetreats.com/SanTeodoro,www.bookyogaretreats.com/all/d/europe/italy/san-teodoro,All,Longtail Italy - San Teodoro,Longtail Retreats San Teodoro,Text ad
enabled,Best Yoga Retreats 2016,6 Deals in Badualga!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Badualga,www.bookyogaretreats.com/all/d/europe/italy/badualga,All,Longtail Italy - Badualga,Longtail Retreats Badualga,Text ad
enabled,Best Yoga Retreats 2016,5 Deals in Flemish Brabant!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/belgium/flemish-brabant,All,Longtail Belgium - Flemish Brabant,Longtail Retreats Flemish Brabant,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Rügen!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Rugen,www.bookyogaretreats.com/all/d/europe/germany/rugen,All,Longtail Germany - Rügen,Longtail Retreats Rügen,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in List auf Sylt!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/germany/list-auf-sylt,All,Longtail Germany - List auf Sylt,Longtail Retreats List auf Sylt,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Upper Tapovan!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/upper-tapovan,All,Longtail India - Upper Tapovan,Longtail Retreats Upper Tapovan,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Mecklenburg-Vorpommern!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/germany/mecklenburg-vorpommern,All,Longtail Germany - Mecklenburg-Vorpommern,Longtail Retreats Mecklenburg-Vorpommern,Text ad
enabled,Best Yoga Retreats 2016,15 Deals in Laem Sor Beach!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/laem-sor-beach,All,Longtail Thailand - Laem Sor Beach,Longtail Retreats Laem Sor Beach,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Coromandel!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Coromandel,www.bookyogaretreats.com/all/d/asia-and-oceania/new-zealand/coromandel,Mobile,Longtail New Zealand - Coromandel,Longtail Retreats Coromandel,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Takaka!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Takaka,www.bookyogaretreats.com/all/d/asia-and-oceania/new-zealand/takaka,Mobile,Longtail New Zealand - Takaka,Longtail Retreats Takaka,Text ad
enabled,Book Yoga Retreats Online,11 Deals in Colares!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Colares,www.bookyogaretreats.com/all/d/europe/portugal/colares,Mobile,Longtail Portugal - Colares,Longtail Retreats Colares,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Skinnskatteberg!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/sweden/skinnskatteberg,Mobile,Longtail Sweden - Skinnskatteberg,Longtail Retreats Skinnskatteberg,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Mumbai!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Mumbai,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mumbai,Mobile,Longtail India - Mumbai,Longtail Retreats Mumbai,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Sabine Hills!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/sabine-hills,Mobile,Longtail Italy - Sabine Hills,Longtail Retreats Sabine Hills,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Wayanad!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Wayanad,www.bookyogaretreats.com/all/d/asia-and-oceania/india/wayanad,Mobile,Longtail India - Wayanad,Longtail Retreats Wayanad,Text ad
enabled,Book Yoga Retreats Online,20 Deals in Cabuya!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Cabuya,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/cabuya,Mobile,Longtail Costa Rica - Cabuya,Longtail Retreats Cabuya,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Antalya!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Antalya,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/antalya,Mobile,Longtail Turkey - Antalya,Longtail Retreats Antalya,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Grasse!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Grasse,www.bookyogaretreats.com/all/d/europe/france/grasse,Mobile,Longtail France - Grasse,Longtail Retreats Grasse,Text ad
enabled,Book Yoga Retreats Online,13 Deals in Bardez!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bardez,www.bookyogaretreats.com/all/d/asia-and-oceania/india/bardez,Mobile,Longtail India - Bardez,Longtail Retreats Bardez,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Andes!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Andes,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/andes,Mobile,Longtail Peru - Andes,Longtail Retreats Andes,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Dalaman!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Dalaman,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/dalaman,Mobile,Longtail Turkey - Dalaman,Longtail Retreats Dalaman,Text ad
enabled,Book Yoga Retreats Online,13 Deals in Arambol!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Arambol,www.bookyogaretreats.com/all/d/asia-and-oceania/india/arambol,Mobile,Longtail India - Arambol,Longtail Retreats Arambol,Text ad
enabled,Book Yoga Retreats Online,12 Deals in Badrinath!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Badrinath,www.bookyogaretreats.com/all/d/asia-and-oceania/india/badrinath,Mobile,Longtail India - Badrinath,Longtail Retreats Badrinath,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Tyrrhenian Sea!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/tyrrhenian-sea,Mobile,Longtail Italy - Tyrrhenian Sea,Longtail Retreats Tyrrhenian Sea,Text ad
enabled,Book Yoga Retreats Online,85 Deals in Puntarenas!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Puntarenas,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/puntarenas,Mobile,Longtail Costa Rica - Puntarenas,Longtail Retreats Puntarenas,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Mancora!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Mancora,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/mancora,Mobile,Longtail Peru - Mancora,Longtail Retreats Mancora,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Split!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Split,www.bookyogaretreats.com/all/d/europe/croatia/split,Mobile,Longtail Croatia - Split,Longtail Retreats Split,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Carbonia-Iglesias!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/carbonia-iglesias,Mobile,Longtail Italy - Carbonia-Iglesias,Longtail Retreats Carbonia-Iglesias,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Mediterranean Sea!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/mediterranean-sea,Mobile,Longtail Italy - Mediterranean Sea,Longtail Retreats Mediterranean Sea,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Ashwem!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Ashwem,www.bookyogaretreats.com/all/d/asia-and-oceania/india/ashwem,Mobile,Longtail India - Ashwem,Longtail Retreats Ashwem,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Athens!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Athens,www.bookyogaretreats.com/all/d/europe/greece/athens,Mobile,Longtail Greece - Athens,Longtail Retreats Athens,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Pushkar!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Pushkar,www.bookyogaretreats.com/all/d/asia-and-oceania/india/pushkar,Mobile,Longtail India - Pushkar,Longtail Retreats Pushkar,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Lamu Island!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/LamuIsland,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya/lamu-island,Mobile,Longtail Kenya - Lamu Island,Longtail Retreats Lamu Island,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Lamu Archipelago!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya/lamu-archipelago,Mobile,Longtail Kenya - Lamu Archipelago,Longtail Retreats Lamu Archipelago,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Shela!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Shela,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya/shela,Mobile,Longtail Kenya - Shela,Longtail Retreats Shela,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Dead sea!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/DeadSea,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/israel/dead-sea,Mobile,Longtail Israel - Dead sea,Longtail Retreats Dead sea,Text ad
enabled,Book Yoga Retreats Online,29 Deals in Dharamsala!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Dharamsala,www.bookyogaretreats.com/all/d/asia-and-oceania/india/dharamsala,Mobile,Longtail India - Dharamsala,Longtail Retreats Dharamsala,Text ad
enabled,Book Yoga Retreats Online,7 Deals in San Martin!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/SanMartin,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/san-martin,Mobile,Longtail Peru - San Martin,Longtail Retreats San Martin,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Hue!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Hue,www.bookyogaretreats.com/all/d/asia-and-oceania/vietnam/hue,Mobile,Longtail Vietnam - Hue,Longtail Retreats Hue,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Limatambo!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Limatambo,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/limatambo,Mobile,Longtail Peru - Limatambo,Longtail Retreats Limatambo,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Southern France!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/france/southern-france,Mobile,Longtail France - Southern France,Longtail Retreats Southern France,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Santiago Atitlan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/guatemala/santiago-atitlan,Mobile,Longtail Guatemala - Santiago Atitlan,Longtail Retreats Santiago Atitlan,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Lincolnshire!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/united-kingdom/lincolnshire,Mobile,Longtail United Kingdom - Lincolnshire,Longtail Retreats Lincolnshire,Text ad
enabled,Book Yoga Retreats Online,14 Deals in Rincon!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Rincon,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/puerto-rico/rincon,Mobile,Longtail Puerto Rico - Rincon,Longtail Retreats Rincon,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Jharkhand!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Jharkhand,www.bookyogaretreats.com/all/d/asia-and-oceania/india/jharkhand,Mobile,Longtail India - Jharkhand,Longtail Retreats Jharkhand,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Anta!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Anta,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/anta,Mobile,Longtail Peru - Anta,Longtail Retreats Anta,Text ad
enabled,Book Yoga Retreats Online,21 Deals in Cascais!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Cascais,www.bookyogaretreats.com/all/d/europe/portugal/cascais,Mobile,Longtail Portugal - Cascais,Longtail Retreats Cascais,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Anjuna!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Anjuna,www.bookyogaretreats.com/all/d/asia-and-oceania/india/anjuna,Mobile,Longtail India - Anjuna,Longtail Retreats Anjuna,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Aourir!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Aourir,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/aourir,Mobile,Longtail Morocco - Aourir,Longtail Retreats Aourir,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Vis!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Vis,www.bookyogaretreats.com/all/d/europe/croatia/vis,Mobile,Longtail Croatia - Vis,Longtail Retreats Vis,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Banana Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/banana-beach,Mobile,Longtail Morocco - Banana Beach,Longtail Retreats Banana Beach,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Mysore!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Mysore,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mysore,Mobile,Longtail India - Mysore,Longtail Retreats Mysore,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Jammu and Kashmir!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/jammu-and-kashmir,Mobile,Longtail India - Jammu and Kashmir,Longtail Retreats Jammu and Kashmir,Text ad
enabled,Book Yoga Retreats Online,14 Deals in Rajasthan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Rajasthan,www.bookyogaretreats.com/all/d/asia-and-oceania/india/rajasthan,Mobile,Longtail India - Rajasthan,Longtail Retreats Rajasthan,Text ad
